[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_plus.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_column.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_empty.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_table.gif HTTP/1.1" 200 (11 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_type.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_index_az.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_sequence.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_index.gif HTTP/1.1" 200 (8 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_folder.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_sequences.gif HTTP/1.1" 200 (9 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_users.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_user.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_info.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:41 -0300] 0:0:0:0:0:0:0:1 "POST /tempo/query.do?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (16 ms)
[26/Apr/2020:10:04:41 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/stylesheet.css HTTP/1.1" 304 (2 ms)
[26/Apr/2020:10:04:41 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/table.js HTTP/1.1" 200 (8 ms)
[26/Apr/2020:10:18:57 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (451 ms)
[26/Apr/2020:10:19:07 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (11 ms)
[26/Apr/2020:11:11:11 -0300] 0:0:0:0:0:0:0:1 "GET /alunos HTTP/1.1" 404 (109 ms)
[26/Apr/2020:11:11:15 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (649 ms)
[26/Apr/2020:15:51:05 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (1271 ms)
[26/Apr/2020:15:51:06 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap-theme.min.css HTTP/1.1" 200 (38 ms)
[26/Apr/2020:15:51:06 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap.min.css HTTP/1.1" 200 (45 ms)
[26/Apr/2020:16:35:04 -0300] 0:0:0:0:0:0:0:1 "GET / HTTP/1.1" 200 (599 ms)
[26/Apr/2020:16:35:12 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (290 ms)
[26/Apr/2020:16:35:13 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (55 ms)
[26/Apr/2020:19:16:34 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (947 ms)
[26/Apr/2020:19:16:34 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (42 ms)
[26/Apr/2020:19:16:40 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (34 ms)
[26/Apr/2020:19:16:41 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (5 ms)
[26/Apr/2020:19:16:41 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (7 ms)
[26/Apr/2020:19:16:50 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (6 ms)
[26/Apr/2020:19:16:50 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (6 ms)
[26/Apr/2020:19:16:50 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (6 ms)
[26/Apr/2020:19:17:11 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (7 ms)
[26/Apr/2020:19:17:11 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (8 ms)
[26/Apr/2020:19:17:11 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (5 ms)
[26/Apr/2020:19:17:22 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (12 ms)
[26/Apr/2020:19:17:22 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (8 ms)
[26/Apr/2020:19:21:13 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (6 ms)
[26/Apr/2020:19:21:13 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (6 ms)
[26/Apr/2020:19:21:13 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (4 ms)
[26/Apr/2020:19:23:39 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (532 ms)
[26/Apr/2020:19:23:44 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (442 ms)
[26/Apr/2020:19:23:44 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (53 ms)
[26/Apr/2020:19:23:44 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (7 ms)
[26/Apr/2020:19:23:50 -0300] 0:0:0:0:0:0:0:1 "POST /fazerLogin HTTP/1.1" 302 (6 ms)
[26/Apr/2020:19:23:50 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 302 (5 ms)
[26/Apr/2020:19:23:51 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 200 (10 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (642 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (6 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (3 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (5 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (6 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (5 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (3 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (3 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (3 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (5 ms)
[26/Apr/2020:20:32:14 -0300] 0:0:0:0:0:0:0:1 "GET /login HTTP/1.1" 302 (4 ms)
